id,location name,lat,lon,experience,addresstype,police_station_nearby,is_crowdy,crime_records_severe,safety_level
1085,Hinjewadi,18.5921787,73.68411587,Peaceful and green,,FALSE,FALSE,TRUE,3
1086,Bavdhan,18.5209541,73.7780873,Developing area,,FALSE,TRUE,TRUE,2
1087,Magarpatta,18.5111545,73.92738227,Peaceful and green,,TRUE,TRUE,TRUE,4
1088,Baner,18.5642431,73.7768573,Safe and quiet,,TRUE,TRUE,TRUE,3
1089,Aundh,18.5618834,73.8101957,Family-friendly,,TRUE,TRUE,FALSE,5
1090,Pimple Saudagar,18.5981553,73.7977661,Tech hub with good facilities,,FALSE,TRUE,TRUE,3
1091,Hadapsar,18.5007741,73.9379146,Developing area,,FALSE,FALSE,FALSE,1
1092,Bavdhan,18.5209541,73.7780873,Developing area,,FALSE,FALSE,FALSE,4
1093,Aundh,18.5618834,73.8101957,Family-friendly,,TRUE,TRUE,TRUE,5
1094,Swargate,18.50049485,73.85290371,Good residential area,,FALSE,FALSE,TRUE,3
1095,Hadapsar,18.5007741,73.9379146,Well-connected,,TRUE,FALSE,TRUE,3
1096,Wakad,18.6022495,73.7644454,Developing area,,TRUE,FALSE,TRUE,2
1097,Yerawada,18.5656319,73.8865762,Family-friendly,,TRUE,TRUE,TRUE,5
1098,Magarpatta,18.5111545,73.92738227,Family-friendly,,FALSE,TRUE,TRUE,4
1099,Hadapsar,18.5007741,73.9379146,Family-friendly,,FALSE,FALSE,FALSE,1
1100,Magarpatta,18.5111545,73.92738227,Tech hub with good facilities,,FALSE,FALSE,TRUE,1
1101,Camp,32.9723128,-94.9852858,Busy and bustling,,FALSE,TRUE,TRUE,1
1102,Kharadi,18.5512763,73.9416575,Family-friendly,,TRUE,FALSE,FALSE,2
1103,Magarpatta,18.5111545,73.92738227,Peaceful and green,,FALSE,FALSE,TRUE,3
1104,Baner,18.5642431,73.7768573,Great place with lots of amenities,,TRUE,FALSE,FALSE,3
1105,Yerawada,18.5656319,73.8865762,Good residential area,,TRUE,TRUE,FALSE,2
1106,Magarpatta,18.5111545,73.92738227,Family-friendly,,FALSE,TRUE,FALSE,3
1107,Bibwewadi,18.47441565,73.86044434,Well-connected,,FALSE,FALSE,FALSE,4
1108,Camp,32.9723128,-94.9852858,Good residential area,,TRUE,FALSE,TRUE,5
1109,Wakad,18.6022495,73.7644454,Vibrant and lively,,TRUE,TRUE,FALSE,5
1110,Shivaji Nagar,25.88455445,86.03985031,Family-friendly,,TRUE,FALSE,TRUE,2
1111,Pashan,18.5386704,73.7952542,Vibrant and lively,,FALSE,TRUE,FALSE,4
1112,Bibwewadi,18.47441565,73.86044434,Good residential area,,FALSE,TRUE,FALSE,2
1113,Yerawada,18.5656319,73.8865762,Family-friendly,,TRUE,TRUE,TRUE,2
1114,Swargate,18.50049485,73.85290371,Busy and bustling,,TRUE,FALSE,FALSE,4
1115,Magarpatta,18.5111545,73.92738227,Safe and quiet,,FALSE,TRUE,TRUE,2
1116,Bibwewadi,18.47441565,73.86044434,Vibrant and lively,,FALSE,TRUE,FALSE,2
1117,Kothrud,18.5038889,73.807673,Vibrant and lively,,FALSE,FALSE,TRUE,3
1118,Kothrud,18.5038889,73.807673,Tech hub with good facilities,,FALSE,FALSE,TRUE,3
1119,Deccan Gymkhana,18.5158926,73.84116,Good residential area,,FALSE,FALSE,TRUE,4
1120,Aundh,18.5618834,73.8101957,Developing area,,TRUE,TRUE,FALSE,4
1121,Yerawada,18.5656319,73.8865762,Busy and bustling,,TRUE,TRUE,TRUE,4
1122,Hinjewadi,18.5921787,73.68411587,Safe and quiet,,FALSE,TRUE,TRUE,2
1123,Koregaon Park,18.53662255,73.89327379,Good residential area,,TRUE,TRUE,TRUE,2
1124,Hadapsar,18.5007741,73.9379146,Developing area,,TRUE,FALSE,FALSE,4
1125,Bavdhan,18.5209541,73.7780873,Family-friendly,,TRUE,TRUE,FALSE,4
1126,Baner,18.5642431,73.7768573,Family-friendly,,TRUE,TRUE,FALSE,4
1127,Baner,18.5642431,73.7768573,Vibrant and lively,,TRUE,TRUE,TRUE,2
1128,Dhankawadi,18.4652208,73.8495579,Vibrant and lively,,FALSE,FALSE,FALSE,4
1129,Hinjewadi,18.5921787,73.68411587,Developing area,,FALSE,FALSE,FALSE,4
1130,Camp,32.9723128,-94.9852858,Great place with lots of amenities,,TRUE,FALSE,FALSE,1
1131,Kothrud,18.5038889,73.807673,Good residential area,,TRUE,TRUE,FALSE,5
1132,Bibwewadi,18.47441565,73.86044434,Tech hub with good facilities,,TRUE,TRUE,FALSE,1
1133,Camp,32.9723128,-94.9852858,Peaceful and green,,FALSE,FALSE,FALSE,1
1134,Magarpatta,18.5111545,73.92738227,Peaceful and green,,TRUE,TRUE,FALSE,3
1135,Viman Nagar,17.4467567,78.4838203,Great place with lots of amenities,,TRUE,TRUE,TRUE,2
1136,Kothrud,18.5038889,73.807673,Busy and bustling,,FALSE,TRUE,FALSE,3
1137,Camp,32.9723128,-94.9852858,Tech hub with good facilities,,TRUE,TRUE,TRUE,5
1138,Koregaon Park,18.53662255,73.89327379,Peaceful and green,,FALSE,TRUE,TRUE,5
1139,Pimple Saudagar,18.5981553,73.7977661,Tech hub with good facilities,,FALSE,FALSE,TRUE,1
1140,Hinjewadi,18.5921787,73.68411587,Family-friendly,,TRUE,FALSE,FALSE,2
1141,Hinjewadi,18.5921787,73.68411587,Well-connected,,TRUE,FALSE,TRUE,1
1142,Baner,18.5642431,73.7768573,Well-connected,,TRUE,FALSE,FALSE,5
1143,Shivaji Nagar,25.88455445,86.03985031,Good residential area,,TRUE,TRUE,TRUE,2
1144,Camp,32.9723128,-94.9852858,Great place with lots of amenities,,FALSE,FALSE,FALSE,4
1145,Dhankawadi,18.4652208,73.8495579,Great place with lots of amenities,,TRUE,FALSE,TRUE,5
1146,Magarpatta,18.5111545,73.92738227,Family-friendly,,FALSE,FALSE,TRUE,5
1147,Pimple Saudagar,18.5981553,73.7977661,Tech hub with good facilities,,TRUE,FALSE,FALSE,2
1148,Hinjewadi,18.5921787,73.68411587,Good residential area,,TRUE,FALSE,TRUE,5
1149,Baner,18.5642431,73.7768573,Peaceful and green,,FALSE,TRUE,FALSE,5
1150,Shivaji Nagar,25.88455445,86.03985031,Good residential area,,FALSE,FALSE,FALSE,5
1151,Shivaji Nagar,25.88455445,86.03985031,Great place with lots of amenities,,FALSE,FALSE,TRUE,2
1152,Aundh,18.5618834,73.8101957,Good residential area,,TRUE,FALSE,TRUE,3
1153,Dhankawadi,18.4652208,73.8495579,Tech hub with good facilities,,FALSE,FALSE,TRUE,5
1154,Kothrud,18.5038889,73.807673,Tech hub with good facilities,,FALSE,FALSE,FALSE,1
1155,Yerawada,18.5656319,73.8865762,Well-connected,,FALSE,TRUE,FALSE,2
1156,Kothrud,18.5038889,73.807673,Family-friendly,,TRUE,TRUE,FALSE,3
1157,Deccan Gymkhana,18.5158926,73.84116,Family-friendly,,TRUE,TRUE,FALSE,3
1158,Shivaji Nagar,25.88455445,86.03985031,Well-connected,,FALSE,TRUE,FALSE,3
1159,Hadapsar,18.5007741,73.9379146,Peaceful and green,,FALSE,FALSE,TRUE,3
1160,Hinjewadi,18.5921787,73.68411587,Tech hub with good facilities,,FALSE,TRUE,FALSE,1
1161,Pimple Saudagar,18.5981553,73.7977661,Developing area,,TRUE,FALSE,FALSE,3
1162,Hadapsar,18.5007741,73.9379146,Tech hub with good facilities,,TRUE,FALSE,TRUE,5
1163,Bibwewadi,18.47441565,73.86044434,Family-friendly,,TRUE,FALSE,TRUE,3
1164,Magarpatta,18.5111545,73.92738227,Well-connected,,FALSE,TRUE,FALSE,2
1165,Bibwewadi,18.47441565,73.86044434,Family-friendly,,TRUE,TRUE,TRUE,2
1166,Bavdhan,18.5209541,73.7780873,Well-connected,,FALSE,FALSE,FALSE,1
1167,Kharadi,18.5512763,73.9416575,Developing area,,TRUE,TRUE,TRUE,1
1168,Shivaji Nagar,25.88455445,86.03985031,Developing area,,FALSE,TRUE,FALSE,5
1169,Kothrud,18.5038889,73.807673,Vibrant and lively,,TRUE,FALSE,FALSE,3
1170,Yerawada,18.5656319,73.8865762,Well-connected,,TRUE,FALSE,FALSE,5
1171,Hadapsar,18.5007741,73.9379146,Good residential area,,FALSE,TRUE,TRUE,2
1172,Hadapsar,18.5007741,73.9379146,Well-connected,,FALSE,TRUE,TRUE,1
1173,Bibwewadi,18.47441565,73.86044434,Family-friendly,,TRUE,TRUE,FALSE,5
1174,Wakad,18.6022495,73.7644454,Peaceful and green,,TRUE,FALSE,FALSE,4
1175,Swargate,18.50049485,73.85290371,Safe and quiet,,TRUE,TRUE,FALSE,4
1176,Viman Nagar,17.4467567,78.4838203,Safe and quiet,,FALSE,TRUE,TRUE,1
1177,Baner,18.5642431,73.7768573,Busy and bustling,,FALSE,TRUE,FALSE,5
1178,Pimple Saudagar,18.5981553,73.7977661,Family-friendly,,TRUE,FALSE,FALSE,1
1179,Magarpatta,18.5111545,73.92738227,Developing area,,FALSE,TRUE,FALSE,2
1180,Bibwewadi,18.47441565,73.86044434,Developing area,,TRUE,TRUE,FALSE,4
1181,Pashan,18.5386704,73.7952542,Family-friendly,,TRUE,TRUE,TRUE,2
1182,Kharadi,18.5512763,73.9416575,Safe and quiet,,TRUE,TRUE,FALSE,4
1183,Kharadi,18.5512763,73.9416575,Well-connected,,FALSE,FALSE,FALSE,4
1184,Swargate,18.50049485,73.85290371,Vibrant and lively,,TRUE,FALSE,TRUE,3
1185,Hinjewadi,18.5921787,73.68411587,Vibrant and lively,,TRUE,TRUE,FALSE,3
1186,Shivaji Nagar,25.88455445,86.03985031,Great place with lots of amenities,,TRUE,TRUE,TRUE,1
1187,Kharadi,18.5512763,73.9416575,Well-connected,,TRUE,FALSE,TRUE,5
1188,Magarpatta,18.5111545,73.92738227,Busy and bustling,,TRUE,FALSE,TRUE,5
1189,Pimple Saudagar,18.5981553,73.7977661,Tech hub with good facilities,,FALSE,FALSE,FALSE,1
1190,Hinjewadi,18.5921787,73.68411587,Well-connected,,FALSE,FALSE,FALSE,3
1191,Swargate,18.50049485,73.85290371,Tech hub with good facilities,,FALSE,FALSE,FALSE,1
1192,Kothrud,18.5038889,73.807673,Good residential area,,FALSE,FALSE,TRUE,3
1193,Deccan Gymkhana,18.5158926,73.84116,Tech hub with good facilities,,FALSE,FALSE,FALSE,5
1194,Deccan Gymkhana,18.5158926,73.84116,Great place with lots of amenities,,FALSE,TRUE,TRUE,3
1195,Swargate,18.50049485,73.85290371,Great place with lots of amenities,,TRUE,TRUE,TRUE,5
1196,Wakad,18.6022495,73.7644454,Peaceful and green,,TRUE,FALSE,FALSE,4
1197,Camp,32.9723128,-94.9852858,Safe and quiet,,FALSE,FALSE,TRUE,4
1198,Dhankawadi,18.4652208,73.8495579,Vibrant and lively,,TRUE,TRUE,FALSE,1
1199,Pashan,18.5386704,73.7952542,Great place with lots of amenities,,TRUE,TRUE,FALSE,2
1200,Bibwewadi,18.47441565,73.86044434,Tech hub with good facilities,,FALSE,TRUE,FALSE,2
1201,Viman Nagar,17.4467567,78.4838203,Family-friendly,,FALSE,TRUE,FALSE,5
1202,Pashan,18.5386704,73.7952542,Busy and bustling,,TRUE,TRUE,TRUE,5
1203,Deccan Gymkhana,18.5158926,73.84116,Family-friendly,,FALSE,TRUE,FALSE,1
1204,Kharadi,18.5512763,73.9416575,Good residential area,,TRUE,TRUE,FALSE,2
1205,Shivaji Nagar,25.88455445,86.03985031,Busy and bustling,,FALSE,TRUE,FALSE,2
1206,Hadapsar,18.5007741,73.9379146,Great place with lots of amenities,,TRUE,FALSE,TRUE,2
1207,Pimple Saudagar,18.5981553,73.7977661,Great place with lots of amenities,,TRUE,TRUE,TRUE,1
1208,Kharadi,18.5512763,73.9416575,Well-connected,,FALSE,TRUE,FALSE,2
1209,Deccan Gymkhana,18.5158926,73.84116,Well-connected,,TRUE,FALSE,FALSE,5
1210,Bavdhan,18.5209541,73.7780873,Developing area,,TRUE,TRUE,FALSE,4
1211,Bavdhan,18.5209541,73.7780873,Good residential area,,TRUE,FALSE,FALSE,2
1212,Koregaon Park,18.53662255,73.89327379,Safe and quiet,,TRUE,TRUE,TRUE,1
1213,Pashan,18.5386704,73.7952542,Vibrant and lively,,TRUE,FALSE,FALSE,5
1214,Wakad,18.6022495,73.7644454,Well-connected,,FALSE,TRUE,FALSE,2
1215,Pashan,18.5386704,73.7952542,Great place with lots of amenities,,FALSE,TRUE,FALSE,5
1216,Yerawada,18.5656319,73.8865762,Safe and quiet,,FALSE,TRUE,TRUE,2
1217,Wakad,18.6022495,73.7644454,Peaceful and green,,TRUE,TRUE,FALSE,3
1218,Shivaji Nagar,25.88455445,86.03985031,Good residential area,,FALSE,FALSE,TRUE,2
1219,Yerawada,18.5656319,73.8865762,Vibrant and lively,,TRUE,TRUE,FALSE,3
1220,Baner,18.5642431,73.7768573,Developing area,,TRUE,FALSE,TRUE,4
1221,Dhankawadi,18.4652208,73.8495579,Tech hub with good facilities,,FALSE,FALSE,FALSE,2
1222,Koregaon Park,18.53662255,73.89327379,Safe and quiet,,TRUE,TRUE,FALSE,5
1223,Pashan,18.5386704,73.7952542,Well-connected,,TRUE,TRUE,FALSE,4
1224,Pimple Saudagar,18.5981553,73.7977661,Well-connected,,FALSE,TRUE,FALSE,1
1225,Pashan,18.5386704,73.7952542,Developing area,,FALSE,FALSE,TRUE,2
1226,Baner,18.5642431,73.7768573,Great place with lots of amenities,,FALSE,TRUE,FALSE,1
1227,Kharadi,18.5512763,73.9416575,Great place with lots of amenities,,FALSE,TRUE,FALSE,5
1228,Bibwewadi,18.47441565,73.86044434,Vibrant and lively,,FALSE,TRUE,TRUE,5
1229,Yerawada,18.5656319,73.8865762,Peaceful and green,,TRUE,FALSE,TRUE,1
1230,Magarpatta,18.5111545,73.92738227,Family-friendly,,FALSE,TRUE,FALSE,2
1231,Hinjewadi,18.5921787,73.68411587,Family-friendly,,TRUE,FALSE,TRUE,5
1232,Kharadi,18.5512763,73.9416575,Vibrant and lively,,FALSE,TRUE,TRUE,1
1233,Camp,32.9723128,-94.9852858,Good residential area,,TRUE,FALSE,TRUE,5
1234,Kharadi,18.5512763,73.9416575,Tech hub with good facilities,,FALSE,FALSE,TRUE,2
1235,Camp,32.9723128,-94.9852858,Good residential area,,FALSE,TRUE,TRUE,3
1236,Dhankawadi,18.4652208,73.8495579,Well-connected,,FALSE,TRUE,FALSE,1
1237,Kharadi,18.5512763,73.9416575,Good residential area,,TRUE,TRUE,FALSE,5
1238,Pimple Saudagar,18.5981553,73.7977661,Safe and quiet,,TRUE,TRUE,TRUE,1
1239,Dhankawadi,18.4652208,73.8495579,Family-friendly,,TRUE,TRUE,FALSE,5
1240,Kharadi,18.5512763,73.9416575,Good residential area,,TRUE,FALSE,TRUE,5
1241,Viman Nagar,17.4467567,78.4838203,Good residential area,,TRUE,TRUE,TRUE,4
1242,Baner,18.5642431,73.7768573,Safe and quiet,,TRUE,TRUE,FALSE,5
1243,Dhankawadi,18.4652208,73.8495579,Safe and quiet,,FALSE,TRUE,FALSE,4
1244,Shivaji Nagar,25.88455445,86.03985031,Family-friendly,,TRUE,TRUE,TRUE,5
1245,Viman Nagar,17.4467567,78.4838203,Busy and bustling,,FALSE,TRUE,TRUE,2
1246,Wakad,18.6022495,73.7644454,Great place with lots of amenities,,TRUE,TRUE,TRUE,3
1247,Kothrud,18.5038889,73.807673,Busy and bustling,,TRUE,FALSE,FALSE,1
1248,Pimple Saudagar,18.5981553,73.7977661,Safe and quiet,,FALSE,FALSE,TRUE,3
1249,Aundh,18.5618834,73.8101957,Family-friendly,,TRUE,FALSE,FALSE,1
1250,Pimple Saudagar,18.5981553,73.7977661,Busy and bustling,,FALSE,TRUE,FALSE,4
1251,Yerawada,18.5656319,73.8865762,Well-connected,,FALSE,FALSE,TRUE,1
1252,Bibwewadi,18.47441565,73.86044434,Peaceful and green,,FALSE,FALSE,TRUE,5
1253,Baner,18.5642431,73.7768573,Great place with lots of amenities,,FALSE,FALSE,FALSE,3
1254,Kothrud,18.5038889,73.807673,Great place with lots of amenities,,TRUE,FALSE,TRUE,2
1255,Hadapsar,18.5007741,73.9379146,Vibrant and lively,,FALSE,TRUE,FALSE,2
1256,Wakad,18.6022495,73.7644454,Good residential area,,FALSE,FALSE,FALSE,1
1257,Kharadi,18.5512763,73.9416575,Great place with lots of amenities,,TRUE,TRUE,TRUE,3
1258,Yerawada,18.5656319,73.8865762,Vibrant and lively,,TRUE,FALSE,TRUE,2
1259,Deccan Gymkhana,18.5158926,73.84116,Peaceful and green,,FALSE,TRUE,FALSE,4
1260,Magarpatta,18.5111545,73.92738227,Developing area,,TRUE,FALSE,FALSE,4
1261,Kothrud,18.5038889,73.807673,Busy and bustling,,TRUE,FALSE,TRUE,5
1262,Deccan Gymkhana,18.5158926,73.84116,Tech hub with good facilities,,FALSE,TRUE,FALSE,4
1263,Camp,32.9723128,-94.9852858,Safe and quiet,,TRUE,FALSE,FALSE,2
1264,Hinjewadi,18.5921787,73.68411587,Peaceful and green,,FALSE,TRUE,TRUE,3
1265,Hadapsar,18.5007741,73.9379146,Well-connected,,TRUE,FALSE,TRUE,1
1266,Baner,18.5642431,73.7768573,Safe and quiet,,FALSE,FALSE,TRUE,5
1267,Shivaji Nagar,25.88455445,86.03985031,Busy and bustling,,FALSE,TRUE,TRUE,1
1268,Camp,32.9723128,-94.9852858,Well-connected,,TRUE,TRUE,FALSE,1
1269,Pimple Saudagar,18.5981553,73.7977661,Developing area,,FALSE,TRUE,TRUE,1
1270,Deccan Gymkhana,18.5158926,73.84116,Well-connected,,TRUE,FALSE,TRUE,4
1271,Pimple Saudagar,18.5981553,73.7977661,Tech hub with good facilities,,TRUE,TRUE,TRUE,3
1272,Swargate,18.50049485,73.85290371,Well-connected,,TRUE,TRUE,TRUE,5
1273,Hinjewadi,18.5921787,73.68411587,Safe and quiet,,TRUE,TRUE,TRUE,5
1274,Kharadi,18.5512763,73.9416575,Vibrant and lively,,TRUE,TRUE,FALSE,5
1275,Shivaji Nagar,25.88455445,86.03985031,Tech hub with good facilities,,FALSE,FALSE,FALSE,1
1276,Hinjewadi,18.5921787,73.68411587,Tech hub with good facilities,,FALSE,TRUE,TRUE,2
1277,Hinjewadi,18.5921787,73.68411587,Busy and bustling,,FALSE,TRUE,FALSE,4
1278,Swargate,18.50049485,73.85290371,Tech hub with good facilities,,TRUE,TRUE,TRUE,3
1279,Bibwewadi,18.47441565,73.86044434,Family-friendly,,TRUE,TRUE,FALSE,3
1280,Yerawada,18.5656319,73.8865762,Safe and quiet,,FALSE,TRUE,FALSE,2
1281,Hinjewadi,18.5921787,73.68411587,Family-friendly,,FALSE,TRUE,FALSE,4
1282,Viman Nagar,17.4467567,78.4838203,Peaceful and green,,TRUE,FALSE,TRUE,3
1283,Bavdhan,18.5209541,73.7780873,Vibrant and lively,,FALSE,FALSE,FALSE,3
1284,Viman Nagar,17.4467567,78.4838203,Vibrant and lively,,FALSE,TRUE,FALSE,1
1285,Deccan Gymkhana,18.5158926,73.84116,Family-friendly,,FALSE,FALSE,FALSE,2
1286,Deccan Gymkhana,18.5158926,73.84116,Developing area,,TRUE,TRUE,FALSE,4
1287,Hinjewadi,18.5921787,73.68411587,Well-connected,,TRUE,FALSE,FALSE,4
1288,Kothrud,18.5038889,73.807673,Tech hub with good facilities,,FALSE,FALSE,FALSE,3
1289,Swargate,18.50049485,73.85290371,Safe and quiet,,TRUE,FALSE,FALSE,3
1290,Deccan Gymkhana,18.5158926,73.84116,Family-friendly,,FALSE,FALSE,TRUE,5
1291,Baner,18.5642431,73.7768573,Tech hub with good facilities,,TRUE,TRUE,TRUE,3
1292,Viman Nagar,17.4467567,78.4838203,Vibrant and lively,,FALSE,FALSE,FALSE,1
1293,Bibwewadi,18.47441565,73.86044434,Family-friendly,,TRUE,FALSE,TRUE,1
1294,Magarpatta,18.5111545,73.92738227,Busy and bustling,,TRUE,FALSE,FALSE,2
1295,Hinjewadi,18.5921787,73.68411587,Safe and quiet,,TRUE,FALSE,TRUE,1
1296,Dhankawadi,18.4652208,73.8495579,Well-connected,,TRUE,TRUE,FALSE,3
1297,Pimple Saudagar,18.5981553,73.7977661,Busy and bustling,,TRUE,TRUE,TRUE,5
1298,Bibwewadi,18.47441565,73.86044434,Peaceful and green,,TRUE,FALSE,FALSE,3
1299,Yerawada,18.5656319,73.8865762,Good residential area,,TRUE,FALSE,FALSE,1
1300,Bibwewadi,18.47441565,73.86044434,Vibrant and lively,,TRUE,TRUE,TRUE,1
1301,Koregaon Park,18.53662255,73.89327379,Good residential area,,TRUE,FALSE,FALSE,2
1302,Yerawada,18.5656319,73.8865762,Good residential area,,TRUE,FALSE,FALSE,2
1303,Hinjewadi,18.5921787,73.68411587,Well-connected,,FALSE,FALSE,TRUE,1
1304,Deccan Gymkhana,18.5158926,73.84116,Well-connected,,FALSE,FALSE,TRUE,5
1305,Aundh,18.5618834,73.8101957,Busy and bustling,,FALSE,FALSE,TRUE,4
1306,Koregaon Park,18.53662255,73.89327379,Family-friendly,,TRUE,FALSE,TRUE,1
1307,Bavdhan,18.5209541,73.7780873,Great place with lots of amenities,,FALSE,TRUE,TRUE,3
1308,Hinjewadi,18.5921787,73.68411587,Good residential area,,FALSE,FALSE,FALSE,5
1309,Wakad,18.6022495,73.7644454,Great place with lots of amenities,,TRUE,TRUE,FALSE,1
1310,Wakad,18.6022495,73.7644454,Tech hub with good facilities,,TRUE,FALSE,FALSE,5
1311,Camp,32.9723128,-94.9852858,Tech hub with good facilities,,TRUE,TRUE,FALSE,3
1312,Kharadi,18.5512763,73.9416575,Developing area,,TRUE,FALSE,TRUE,1
1313,Baner,18.5642431,73.7768573,Well-connected,,TRUE,FALSE,TRUE,4
1314,Hinjewadi,18.5921787,73.68411587,Developing area,,TRUE,FALSE,TRUE,1
1315,Hinjewadi,18.5921787,73.68411587,Great place with lots of amenities,,TRUE,TRUE,FALSE,3
1316,Wakad,18.6022495,73.7644454,Family-friendly,,FALSE,TRUE,FALSE,2
1317,Baner,18.5642431,73.7768573,Tech hub with good facilities,,FALSE,FALSE,FALSE,4
1318,Hinjewadi,18.5921787,73.68411587,Good residential area,,TRUE,FALSE,FALSE,1
1319,Bibwewadi,18.47441565,73.86044434,Peaceful and green,,TRUE,FALSE,TRUE,1
1320,Hadapsar,18.5007741,73.9379146,Family-friendly,,TRUE,FALSE,TRUE,4
1321,Magarpatta,18.5111545,73.92738227,Great place with lots of amenities,,TRUE,FALSE,TRUE,5
1322,Bavdhan,18.5209541,73.7780873,Tech hub with good facilities,,TRUE,TRUE,FALSE,1
1323,Pimple Saudagar,18.5981553,73.7977661,Family-friendly,,FALSE,TRUE,TRUE,3
1324,Deccan Gymkhana,18.5158926,73.84116,Tech hub with good facilities,,TRUE,TRUE,TRUE,3
1325,Deccan Gymkhana,18.5158926,73.84116,Developing area,,TRUE,FALSE,TRUE,4
1326,Magarpatta,18.5111545,73.92738227,Great place with lots of amenities,,TRUE,TRUE,TRUE,2
1327,Koregaon Park,18.53662255,73.89327379,Vibrant and lively,,FALSE,FALSE,TRUE,1
1328,Hinjewadi,18.5921787,73.68411587,Great place with lots of amenities,,FALSE,FALSE,TRUE,4
1329,Baner,18.5642431,73.7768573,Vibrant and lively,,TRUE,FALSE,FALSE,3
1330,Hadapsar,18.5007741,73.9379146,Well-connected,,TRUE,FALSE,FALSE,4
1331,Kothrud,18.5038889,73.807673,Family-friendly,,TRUE,TRUE,TRUE,3
1332,Aundh,18.5618834,73.8101957,Developing area,,FALSE,TRUE,FALSE,4
1333,Pashan,18.5386704,73.7952542,Safe and quiet,,TRUE,TRUE,FALSE,5
1334,Hinjewadi,18.5921787,73.68411587,Family-friendly,,TRUE,TRUE,TRUE,2
1335,Magarpatta,18.5111545,73.92738227,Family-friendly,,FALSE,TRUE,FALSE,4
1336,Bibwewadi,18.47441565,73.86044434,Good residential area,,TRUE,TRUE,FALSE,4
1337,Shivaji Nagar,25.88455445,86.03985031,Developing area,,TRUE,FALSE,TRUE,3
1338,Bibwewadi,18.47441565,73.86044434,Great place with lots of amenities,,FALSE,TRUE,FALSE,4
1339,Camp,32.9723128,-94.9852858,Family-friendly,,FALSE,TRUE,FALSE,4
1340,Aundh,18.5618834,73.8101957,Family-friendly,,TRUE,FALSE,FALSE,3
1341,Deccan Gymkhana,18.5158926,73.84116,Busy and bustling,,TRUE,FALSE,TRUE,4
1342,Yerawada,18.5656319,73.8865762,Great place with lots of amenities,,TRUE,FALSE,FALSE,4
1343,Pashan,18.5386704,73.7952542,Family-friendly,,FALSE,FALSE,FALSE,5
1344,Bibwewadi,18.47441565,73.86044434,Peaceful and green,,TRUE,TRUE,TRUE,3
1345,Hinjewadi,18.5921787,73.68411587,Well-connected,,FALSE,FALSE,FALSE,2
1346,Baner,18.5642431,73.7768573,Peaceful and green,,TRUE,FALSE,TRUE,2
1347,Pimple Saudagar,18.5981553,73.7977661,Safe and quiet,,FALSE,FALSE,TRUE,5
1348,Hinjewadi,18.5921787,73.68411587,Good residential area,,TRUE,FALSE,FALSE,1
1349,Hinjewadi,18.5921787,73.68411587,Vibrant and lively,,FALSE,TRUE,FALSE,3
1350,Koregaon Park,18.53662255,73.89327379,Peaceful and green,,TRUE,TRUE,TRUE,2
1351,Kothrud,18.5038889,73.807673,Good residential area,,FALSE,TRUE,TRUE,1
1352,Dhankawadi,18.4652208,73.8495579,Tech hub with good facilities,,FALSE,TRUE,FALSE,4
1353,Wakad,18.6022495,73.7644454,Safe and quiet,,FALSE,TRUE,FALSE,1
1354,Bavdhan,18.5209541,73.7780873,Developing area,,TRUE,TRUE,FALSE,1
1355,Shivaji Nagar,25.88455445,86.03985031,Developing area,,FALSE,FALSE,FALSE,1
1356,Hinjewadi,18.5921787,73.68411587,Peaceful and green,,TRUE,TRUE,TRUE,3
1357,Bavdhan,18.5209541,73.7780873,Great place with lots of amenities,,FALSE,FALSE,TRUE,5
1358,Pashan,18.5386704,73.7952542,Great place with lots of amenities,,FALSE,TRUE,FALSE,4
1359,Kothrud,18.5038889,73.807673,Vibrant and lively,,FALSE,FALSE,TRUE,3
1360,Dhankawadi,18.4652208,73.8495579,Vibrant and lively,,FALSE,TRUE,TRUE,3
1361,Hadapsar,18.5007741,73.9379146,Well-connected,,FALSE,FALSE,FALSE,3
1362,Hadapsar,18.5007741,73.9379146,Good residential area,,FALSE,FALSE,TRUE,2
1363,Kharadi,18.5512763,73.9416575,Well-connected,,FALSE,FALSE,FALSE,2
1364,Baner,18.5642431,73.7768573,Family-friendly,,FALSE,TRUE,TRUE,1
1365,Hadapsar,18.5007741,73.9379146,Safe and quiet,,TRUE,TRUE,TRUE,5
1366,Yerawada,18.5656319,73.8865762,Great place with lots of amenities,,FALSE,FALSE,TRUE,2
1367,Dhankawadi,18.4652208,73.8495579,Peaceful and green,,FALSE,FALSE,FALSE,2
1368,Koregaon Park,18.53662255,73.89327379,Safe and quiet,,TRUE,FALSE,FALSE,4
1369,Viman Nagar,17.4467567,78.4838203,Developing area,,TRUE,TRUE,FALSE,2
1370,Baner,18.5642431,73.7768573,Vibrant and lively,,FALSE,FALSE,FALSE,2
1371,Kharadi,18.5512763,73.9416575,Peaceful and green,,FALSE,TRUE,TRUE,1
1372,Pashan,18.5386704,73.7952542,Good residential area,,FALSE,TRUE,TRUE,5
1373,Kharadi,18.5512763,73.9416575,Great place with lots of amenities,,FALSE,FALSE,FALSE,1
1374,Pimple Saudagar,18.5981553,73.7977661,Developing area,,FALSE,FALSE,FALSE,4
1375,Viman Nagar,17.4467567,78.4838203,Good residential area,,FALSE,FALSE,FALSE,4
